[27.48038471273095, 27.420079649171736, 27.810319268178034, 28.6855820536263, 29.246535364335557, 28.652136632937147, 28.642064266860874, 29.103843511588376, 32.12077541722839, 36.097939555472905, 40.02551666072655, 35.40979033982613, 30.466712121446907, 27.57968791161111, 24.590648712028468, 23.107299107949935, 21.060413535193877, 20.530839518799155, 19.533158745654678, 18.96019607539295, 18.85895588303658]
[29.93959163012205, 29.30877742137098, 29.67887230822473, 30.15550183626981, 29.19074995222082, 29.74653794699351, 29.893232919591526, 31.83552084463246, 33.470214205651885, 36.91728779590803, 40.76299464356738, 38.17413829616889, 32.24164381014364, 27.802183895577965, 25.4571304603846, 23.76381076348535, 22.364526676274153, 21.178182738547203, 21.221054860820555, 19.937473850588077, 19.18914870428049]
[31.196958661976566, 29.99860536469713, 31.01255688304175, 30.359402682865095, 30.75132102955077, 31.89918336355042, 31.735830247057066, 32.7066513773315, 35.664698681294844, 39.31089520090496, 43.670421851352536, 39.21946910882804, 33.88460167666155, 29.9992510291892, 26.55062784415208, 25.113507817705667, 23.02362098977784, 22.20530581253002, 21.12485085150233, 19.728924219649894, 20.04930294061435]
[32.372842834932, 31.782447223384416, 31.893501516020223, 32.00649280213224, 32.981575318054325, 31.88472047892809, 32.65331949028663, 33.441546702204036, 36.840711987148694, 41.118884911595615, 44.683211173611426, 41.67712643143817, 34.9336773433747, 30.168156860314348, 27.042365921311568, 25.105501578004002, 24.463194541294115, 23.00902897225709, 22.85122857039551, 20.991198301644122, 21.012892628577617]
[34.73365048373184, 33.81719430368959, 34.03323364273576, 34.4831326608092, 34.446717183456514, 33.33320420043492, 34.58269412548618, 35.86085155398529, 40.24891657498231, 42.982401768604184, 49.25102918920034, 43.56646986812948, 37.461712095620314, 32.889374428586926, 28.779590803671507, 26.731801300626557, 25.705453024034213, 24.349170191994794, 22.51315864234835, 22.276458039555983, 22.03665824720169]
[35.81991642518815, 35.37711971652746, 34.69219882334103, 34.83798986565013, 35.75728696945749, 35.80971492621346, 36.94091911631775, 37.150114411747985, 40.410074432202656, 44.72982814993879, 48.49030728464504, 43.07976797400812, 37.219329645297755, 33.14066704890005, 30.25816249050873, 27.91582084618205, 26.626816254216187, 24.44679466319557, 24.52530746543113, 23.828248079793795, 22.0405322341541]
[39.30430942308587, 38.33103476774156, 37.81463230698506, 37.90605839906197, 38.846662431107596, 37.41974390363586, 39.85570689931251, 41.5239748139195, 43.13710298090383, 48.234107614192226, 53.66556645437218, 48.9400771698201, 41.131798201437, 36.39094210197367, 33.111612146756954, 30.281019013527956, 28.377341825112737, 26.69254489950878, 26.564445064282356, 25.162578319102884, 23.604977298436463]
[42.68797876022086, 42.549419160222946, 42.39123135966611, 41.49091679192558, 44.01623975330448, 40.943651568448175, 42.537797199365706, 44.528639094210185, 47.32423721196906, 54.67822664373265, 60.01373974039122, 54.6184381117671, 46.203621919534704, 40.88773702343504, 36.27265636702669, 33.409392610499026, 32.12155021461888, 29.91273198725199, 29.078662596397713, 28.084339278611978, 26.11170512244382]
[48.341029654078795, 49.177165171307706, 48.39436154112365, 48.57372713702034, 49.52956885107876, 48.11375575287063, 49.0663691444687, 51.10085795897705, 57.2580436882422, 65.60041632446446, 71.60096384795375, 66.61591743759007, 54.80955480141943, 46.16617337899472, 41.41382445157258, 37.41302899291835, 35.49592198306809, 34.552477027257375, 33.23183487518014, 31.226271829916474, 30.53644388659032]
[57.24900438535322, 57.56305559429543, 57.04768619672622, 57.68534444909322, 58.985583603221095, 56.70858320549174, 59.159525617384375, 61.62363958491521, 68.39885536598845, 79.85203952499752, 86.22126147345803, 79.59067453860817, 66.3217526950036, 54.778692038698544, 49.414640571490544, 43.601723149396456, 43.02579042247119, 41.51183632146859, 38.950097882737, 37.371319066730706, 35.10309970609353]
[64.33878790696232, 63.26478959085533, 63.3491133735195, 63.73147588572255, 64.03235553902657, 62.60556614445321, 65.34783237516723, 68.86954478070652, 76.41620049690337, 86.53066389805733, 91.98239660328821, 86.30545612322373, 72.12214422595159, 61.77627467084024, 53.988011301711246, 49.60033367940951, 47.50528153554511, 44.95697291824853, 42.99415286235981, 40.83827912334258, 39.13178787080511]
[60.346256953806574, 59.989979287083095, 60.01309407589915, 59.84496304216446, 60.12750582389372, 58.083848573598, 60.34302863134623, 63.60570044266755, 70.6196829529078, 80.1675111958223, 86.31023404046506, 78.88083099602785, 64.51970309763996, 53.774812886430205, 49.217196369815966, 43.572151715659686, 42.31878780365601, 40.66343317889038, 39.469470400157014, 37.681625421618904, 34.67889813480442]
[56.80917773335605, 57.02844539486256, 56.64944033801828, 55.35720742359206, 56.26488256654218, 54.56032830748093, 57.014628174732316, 59.65939906714395, 63.36293059364975, 71.74133130852951, 76.8233565256019, 68.64265827819358, 57.51450162449185, 49.19537290998404, 44.42003832664426, 40.492202955593775, 39.02125010976296, 36.625963977086656, 35.494888919880786, 33.6528081240089, 31.989318126643216]
[55.03631217103393, 53.660917670029264, 54.02119845660359, 54.41402073357814, 53.352677441515716, 52.46695489129592, 53.105258808155014, 55.34945944968726, 58.35128280621283, 65.15891094478795, 68.77682735964545, 62.87855309169986, 51.5694812473205, 46.52154711542931, 39.506015010408106, 37.72527234128275, 35.627121007856445, 34.597544408803756, 32.36806491769068, 31.198249990960697, 29.48736821987717]
