[4380.0, 4314.0, 4428.0, 4556.0, 4621.0, 4474.0, 4520.0, 4567.0, 5101.0, 6147.0, 6978.0, 6086.0, 4940.0, 4458.0, 3991.0, 3801.0, 3469.0, 3347.0, 3240.0, 3098.0, 3103.0]
[4656.0, 4537.0, 4652.0, 4727.0, 4704.0, 4693.0, 4708.0, 4943.0, 5388.0, 6191.0, 7382.0, 6554.0, 5241.0, 4549.0, 4073.0, 3865.0, 3647.0, 3441.0, 3415.0, 3265.0, 3145.0]
[4864.0, 4712.0, 4837.0, 4761.0, 4857.0, 4957.0, 4935.0, 5040.0, 5666.0, 6596.0, 8013.0, 6555.0, 5355.0, 4768.0, 4265.0, 4062.0, 3717.0, 3611.0, 3525.0, 3319.0, 3292.0]
[5116.0, 4990.0, 5048.0, 4996.0, 5138.0, 4959.0, 5131.0, 5215.0, 5795.0, 6937.0, 8108.0, 7051.0, 5621.0, 4825.0, 4307.0, 4044.0, 3905.0, 3750.0, 3659.0, 3372.0, 3384.0]
[5389.0, 5280.0, 5325.0, 5413.0, 5416.0, 5167.0, 5392.0, 5540.0, 6339.0, 7204.0, 8910.0, 7236.0, 5925.0, 5120.0, 4547.0, 4193.0, 4051.0, 3921.0, 3635.0, 3592.0, 3564.0]
[5548.0, 5466.0, 5385.0, 5467.0, 5495.0, 5523.0, 5681.0, 5728.0, 6204.0, 7303.0, 8157.0, 7005.0, 5867.0, 5152.0, 4726.0, 4376.0, 4231.0, 3933.0, 3869.0, 3756.0, 3584.0]
[6106.0, 5894.0, 5905.0, 5879.0, 5962.0, 5757.0, 6039.0, 6350.0, 6641.0, 7850.0, 9254.0, 7951.0, 6535.0, 5612.0, 5121.0, 4709.0, 4467.0, 4211.0, 4145.0, 4021.0, 3856.0]
[6595.0, 6615.0, 6572.0, 6403.0, 6740.0, 6259.0, 6550.0, 6789.0, 7432.0, 8901.0, 10171.0, 8960.0, 7339.0, 6353.0, 5672.0, 5139.0, 4989.0, 4723.0, 4579.0, 4437.0, 4164.0]
[7984.0, 7899.0, 7882.0, 7968.0, 7939.0, 7572.0, 7751.0, 8067.0, 9293.0, 11371.0, 13348.0, 11718.0, 8800.0, 7262.0, 6462.0, 5886.0, 5703.0, 5588.0, 5354.0, 5076.0, 5025.0]
[10201.0, 10110.0, 10111.0, 10323.0, 10312.0, 9634.0, 9975.0, 10321.0, 12209.0, 16091.0, 20892.0, 16687.0, 11790.0, 9365.0, 8203.0, 7207.0, 7266.0, 7145.0, 6685.0, 6316.0, 6090.0]
[12803.0, 12527.0, 12444.0, 13243.0, 12686.0, 11353.0, 11760.0, 12531.0, 15068.0, 20841.0, 28004.0, 20796.0, 13722.0, 10892.0, 9151.0, 8382.0, 8690.0, 8215.0, 7899.0, 7290.0, 7040.0]
[11580.0, 11194.0, 11314.0, 11376.0, 11219.0, 10218.0, 10418.0, 11045.0, 12931.0, 16650.0, 19921.0, 15854.0, 11194.0, 8918.0, 7925.0, 6982.0, 7079.0, 6936.0, 6625.0, 6256.0, 5842.0]
[10076.0, 9835.0, 9764.0, 9693.0, 9723.0, 8895.0, 9225.0, 9804.0, 10738.0, 13151.0, 15013.0, 12095.0, 9236.0, 7701.0, 6875.0, 6242.0, 6128.0, 5823.0, 5598.0, 5363.0, 5087.0]
[9550.0, 9020.0, 9188.0, 9296.0, 8843.0, 8455.0, 8531.0, 8938.0, 9734.0, 11516.0, 12679.0, 10668.0, 8157.0, 7156.0, 6142.0, 5788.0, 5553.0, 5393.0, 5055.0, 4914.0, 4732.0]
[9052.0, 8814.0, 8677.0, 8662.0, 8698.0, 8179.0, 8182.0, 8559.0, 9563.0, 10702.0, 11848.0, 9739.0, 7708.0, 6516.0, 6101.0, 5526.0, 5261.0, 5092.0, 4857.0, 4670.0, 4527.0]
[9075.0, 8816.0, 8836.0, 8708.0, 8750.0, 8338.0, 8380.0, 8533.0, 9210.0, 10349.0, 11452.0, 9602.0, 7738.0, 6524.0, 5931.0, 5540.0, 5284.0, 5084.0, 4788.0, 4651.0, 4445.0]
[9377.0, 9052.0, 8810.0, 8752.0, 8805.0, 8448.0, 8647.0, 8853.0, 9818.0, 11148.0, 12763.0, 9978.0, 7933.0, 6766.0, 6008.0, 5619.0, 5149.0, 4951.0, 4714.0, 4438.0, 4413.0]
[9500.0, 9090.0, 9138.0, 9147.0, 8775.0, 8444.0, 8443.0, 9144.0, 9917.0, 11337.0, 12741.0, 10207.0, 7816.0, 6603.0, 5886.0, 5457.0, 5188.0, 5015.0, 4821.0, 4444.0, 4407.0]
[9612.0, 9482.0, 9262.0, 9244.0, 9098.0, 8616.0, 8801.0, 9104.0, 9917.0, 11536.0, 12924.0, 10232.0, 7787.0, 6749.0, 6065.0, 5527.0, 5241.0, 5063.0, 4835.0, 4492.0, 4239.0]
[10083.0, 9663.0, 9529.0, 9534.0, 9142.0, 8806.0, 8948.0, 9281.0, 10039.0, 11712.0, 13162.0, 10462.0, 7990.0, 6772.0, 6056.0, 5530.0, 5300.0, 4899.0, 4838.0, 4576.0, 4377.0]
[10493.0, 10148.0, 10099.0, 10098.0, 9405.0, 9335.0, 9177.0, 9490.0, 10393.0, 12367.0, 13430.0, 10415.0, 8193.0, 6860.0, 6123.0, 5692.0, 5388.0, 5127.0, 4853.0, 4651.0, 4492.0]
